,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1178,0.9719,0.9103,"x, y, z",96 h,1
1,E2,0.125,0.9647,0.8237,"x, y, z",96 h,1
2,E3,0.1017,0.125,0.8517,"x, 1/8, 3/4-x",48 g,2
