,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0403,0.2369,0.0,"x, y, 0",8 i,m,2
1,V2,4,0.2774,0.2226,0.5,"x, 1/2-x, 1/2",4 h,mm2,4
2,V3,3,0.1908,0.1354,0.1734,"x, y, z",16 l,1,1
3,V4,4,0.0,0.5,0.5,"0, 1/2, 1/2",2 c,mmm,8
4,V5,3,0.0939,0.4061,0.1905,"x, 1/2-x, z",8 k,m,2
