,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.125,0.1196,0.3696,"1/8, y, 1/4+y",48 g,2
1,E2,0.0483,0.1541,0.4269,"x, y, z",96 h,1
2,E3,0.0185,0.0751,0.3405,"x, y, z",96 h,1
3,E4,0.0,0.25,0.2723,"0, 1/4, z",48 f,2
