,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9546,0.0454,0.25,"x, 1-x, z",18 h,m
1,E2,0.1363,0.1363,0.5,"x, x, 1/2",18 g,2
2,E3,0.1363,0.1363,0.0,"x, x, 0",18 f,2
3,E4,0.1667,0.3333,0.3333,"1/6, 1/3, 1/3",9 e,2/m
