,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,24,36,61,101,133,156,204,256,988,5.5.5.5.5.5
1,V2,4,12,25,42,68,90,122,167,210,268,1009,5.5.5.5.5.6
2,V3,4,12,23,41,64,92,128,167,207,259,998,5.5.5.5.5.6
3,V4,4,11,24,41,63,91,128,171,214,259,1007,4.5.5.6.5.6
