,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.23,0.615,0.0772,"2y, y, z",12 o,m,2
1,V2,4,0.0894,0.3338,0.4228,"x, y, z",24 r,1,1
2,V3,3,0.1714,0.5857,0.223,"2y, t, z",12 o,m,2
3,V4,3,0.1208,0.4829,0.3493,"x, y, z",24 r,1,1
