,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1124,0.25,0.75,"x, y, 1-y",24 k,m,2
1,V2,4,0.0,0.3624,0.8624,"0, y, 1/2+y",24 i,2,2
