,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,10,15,24,35,44,56,68,86,348,4.8.12(2)
1,V2,4,5,10,18,24,37,43,56,70,92,360,3.8.3.12.3.12
2,V3,4,6,12,19,28,36,39,63,78,96,382,3.8.3.8.3.8
3,V4,4,9,16,22,24,30,48,69,87,105,415,4.8.4.8.4.8
