,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.375,0.5,"x, y, z",24 d,1
1,E2,0.25,0.125,0.5,"x, y, z",24 d,1
2,E3,0.25,0.0,0.375,"x, y, z",24 d,1
