,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.75,0.2083,0.5833,"x, y, z",48 l,1
1,E2,0.75,0.25,0.5417,"3/4, 1/4,, z",24 2,2
2,E3,0.7794,0.2205,0.5,"x, 1-x, 1/2",24 j,2
3,E4,0.1667,0.2794,0.7203,"x, y, z",48 l,1
4,E5,0.125,0.25,0.75,"x, 1/4, 3/4",24 h,2
5,E6,0.2083,0.25,0.75,"x, 1/4, 3/4",24 2,2
