,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2654,0.8827,0.2568,"x, y, z",12 k,1,1
1,V2,4,0.0,0.5,0.1667,"0, 1/2, 1/6",3 d,222,4
2,V3,4,0.0,0.0,0.1667,"0, 0, 1/6",3 b,222,4
