,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2035,0.0599,0.1103,"x, y, z",8 d,1,1
1,V2,4,0.5,0.0284,0.75,"1/2, y, 3/4",4 c,2,2
2,V3,4,0.3148,0.8258,0.5896,"x, y, z",8 d,1,1
3,V4,4,0.5,0.7567,0.25,"1/2, y, 1/4",4 c,2,2
