,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,24,48,86,108,160,208,250,336,1239,3.3.3.3.3.3.10(2).10(2).10(3).10(3).*.*.*.*.*
1,V2,3,9,18,36,72,92,135,189,224,294,1073,3.3.3
