,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,33,28,156,100,436,212,828,364,1332,3494
1,V2,12,12,84,60,300,152,636,290,1092,450,3089
