,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0994,0.0,0.0994,"x, 0, x",24 h,mm2,4
1,V2,3,0.2029,0.0,0.2029,"x, 0, x",24 h,mm2,4
2,V3,3,0.0629,0.2923,0.2923,"x, y, y",48 k,m,2
3,V4,5,0.1228,0.2149,0.2149,"x, y, y",48 k,m,2
4,V5,5,0.1588,0.25,0.3412,"x, 1/4, 1/2-x",48 i,2,2
5,V6,3,0.066,0.25,0.434,"x, 1/2, 1/2-x",48 i,2,2
