,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9451,0.9451,0.9451,"x, x, x",8 c,3m
1,E2,0.4114,0.3,0.4114,"x, y, x",24 g,m
2,E3,0.2097,0.5,0.5,"x, 1/2, 1/2",12 c,mm2
3,E4,0.17,0.3488,0.4531,"x, y, z",48 h,1
4,E5,0.1976,0.1976,0.4736,"x, x, z",24 g,m
5,E6,0.0519,0.25,0.4216,"x, y, z",48 h,1
