,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,14,26,44,71,98,131,176,218,266,1050,4.4.4.4.4.4.9.9.9.*
1,V2,5,12,24,44,67,96,133,170,216,270,1038,3.4.4.4.4.4.4.9.9.*
