,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,20,28,82,92,230,184,430,360,746,2177
1,V2,7,13,46,55,153,148,339,259,570,437,2028
2,V3,4,16,24,76,76,204,212,438,280,648,1979
3,V4,4,18,26,81,88,221,194,432,320,693,2078
