,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,8,12,17,25,37,50,62,75,295,4.8.16(3)
1,V2,3,5,8,12,17,25,37,50,60,72,290,4.8.16(3)
