,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0878,0.0877,0.3131,"x, y, z",36 f,1
1,E2,0.1755,0.0,0.25,"x, 0, 1/4",18 e,2
2,E3,0.3292,0.0856,0.2815,"x, y, z",36 f,1
3,E4,0.1688,0.0919,0.3649,"x, y, z",36 f,1
4,E5,0.0986,0.9189,0.3649,"x, y, z",36 f,1
5,E6,0.2436,0.9144,0.2815,"x, y, z",36 f,1
6,E7,0.6558,0.2414,0.25,"x, y, z",36 f,1
7,E8,0.3973,0.0,0.25,"x, 0, 1/4",18 e,2
