,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2753,0.378,0.25,"x, y, 1/4",8 g,m
1,E2,0.3581,0.2943,0.25,"x, y, 1/4",8 g,m
2,E3,0.1081,0.3179,0.125,"x, y, z",16 h,1
3,E4,0.5,0.432,0.25,"1/2, y, 1/4",4 c,mm2
4,E5,0.7155,0.466,0.125,"x, y, z",16 h,1
5,E6,0.1173,0.5381,0.0417,"x, y, z",16 h,1
6,E7,0.0,0.5762,0.25,"0, y, 1/4",4 c,mm2
7,E8,0.0,0.6321,0.0417,"0, y, z",8 f,m
8,E9,0.0,0.7263,0.375,"0, y, z",8 f,m
