,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,16,28,40,64,82,108,152,172,675,6.6.6.6.12(5).12(5)
1,V2,3,8,15,26,44,59,85,115,136,176,668,6.6.6
