,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,21,37,57,82,112,145,184,228,881,4.4.6(2).8(3).6(3).8(3)
1,V2,4,11,22,38,59,83,113,147,186,230,894,4.6(2).6.6(2).6.6(3)
