,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,28,29,111,81,257,166,480,286,786,2229
1,V2,4,20,21,100,77,252,154,446,276,744,2095
2,V3,12,15,66,53,174,120,360,221,642,375,2039
3,V4,12,15,66,53,174,120,360,221,642,375,2039
4,V5,6,10,53,46,171,112,336,210,586,340,1871
5,V6,9,13,60,49,171,116,363,224,609,350,1965
