,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",4 a,-4,4
1,V2,4,0.1781,0.25,0.125,"x, 1/4, 1/8",8 d,2,2
