,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9419,0.1919,0.125,"x, 1/4+x, 1/8",24 g,2
1,E2,0.0506,0.067,0.1176,"x, y, z",48 i,1
2,E3,0.0581,0.1919,0.125,"x, 1/4-x, 1/8",24 h,2
