,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.8307,0.0,0.75,"x, 0, 3/4",4 a,2,2
1,V2,3,0.5645,0.0,0.75,"x, 0, 3/4",4 a,2,2
