,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.3333,0.6667,0.0,"1/3, 2/3, 0",4 d,-6,6
1,V2,3,0.0,0.3998,0.25,"0, y, 1/4",12 j,2,2
2,V3,6,0.0,0.0,0.25,"0, 0, 1/4",2 a,622,12
