,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2382,0.5,0.0,"x, 1/2, 0",8 j,mm2
1,E2,0.2381,0.4135,0.0404,"x, y, z",32 o,1
2,E3,0.238,0.3734,0.0,"x, y, 0",16 l,m
3,E4,0.238,0.3385,0.1342,"x, y, z",32 o,1
4,E5,0.2708,0.2708,0.1875,"x, x, z",16 m,m
5,E6,0.2172,0.2828,0.25,"x, 1/2-x, 1/4",16 k,2
