,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0886,0.4114,0.1614,"x, y, z",48 l,1,1
1,V2,4,0.0886,0.25,0.4114,"x, 1/4, 1/2-x",24 j,2,2
