,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,4,6,6,6,8,12,14,17,19,96,3.6.24
1,V2,3,4,6,8,8,10,12,16,16,19,103,4.6.24
2,V3,3,4,7,9,9,11,13,15,17,21,110,^2.12
3,3.6^2,3,5,7,9,11,12,13,16,20,23,120,3.6^2
