,vertex,coordination,x,y,z,symbolic
0,V1,4,0.3806,0.0937,0.0,"x, y, 0"
1,V2,3,0.2611,0.3126,0.0,"x, y, 0"
2,V3,4,0.0,0.0,0.0,"0, 0, 0"
