,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,11,18,24,30,36,42,48,54,60,329,3.4.3.4^2
1,V2,3,9,18,24,30,36,42,48,54,60,325,4^3
