,vertex,coordination,x,y,z,symbolic
0,V1,4,0.1667,0.3333,0.0,"x, 2x, 0"
1,V2,6,0.0,0.0,0.0,"0, 0, 0"
2,V3,3,0.3333,0.6667,0.0,"1/3, 2/3, 0"
