,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,12,15,18,21,30,30,30,178,7^3
1,V2,3,6,10,14,15,18,23,26,30,32,178,5.7^2
2,V3,3,6,9,13,16,19,23,24,28,33,175,5.6.7
3,V4,3,6,9,12,16,20,21,25,28,31,172,5.6.7
