,vertex,coordination,x,y,z,symbolic
0,V1,3,0.1569,0.3725,0.0,"x, y, 0"
1,V2,3,0.1903,0.0208,0.0,"x, y, 0"
2,V3,3,0.4564,0.3467,0.0,"x, y, 0"
3,V4,4,0.0,0.5,0.0,"0, 1/2, 0"
