,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,7,11,14,18,21,25,32,34,36,202,5.6^2
1,V2,3,6,10,14,17,22,26,28,35,38,200,5.6^2
2,V3,3,7,10,14,20,23,25,29,31,39,202,5^2.6
3,V4,4,8,12,16,16,20,28,32,36,36,209,6^4
4,V5,4,8,8,16,20,24,28,24,32,40,205,5^4
