,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,7,11,15,19,23,26,30,35,37,207,5^2.6
1,V2,4,8,10,16,20,20,28,32,30,40,209,5.6.5.6
