,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,10,13,14,19,24,24,27,32,173,5.7^2
1,V2,3,6,8,14,16,17,22,25,30,32,174,5^2.7
2,V3,3,6,10,12,16,19,21,26,28,31,173,5.7^2
