,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,13,16,22,30,32,32,40,50,249,4^3.6
1,V2,4,7,12,20,24,23,30,42,42,37,242,3.4^3
