,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,10,16,23,27,31,38,44,48,54,298,3^6
1,V2,5,11,16,21,27,33,38,43,49,54,298,3^4.6
