,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,10,14,20,27,30,33,41,47,49,277,3^2.4.3.4
1,V2,5,10,14,19,25,30,34,40,46,51,275,3^2.4.3.4
2,V3,4,9,15,20,24,30,36,38,44,52,273,3.4.6.4
3,V4,4,10,15,18,24,29,34,42,44,48,269,3.4.6.4
