,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,14,15,23,25,29,35,37,43,234,3^2.5^2
1,V2,4,9,12,18,20,26,30,33,39,42,234,3.5^3
