,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,10,14,16,19,20,25,32,38,184,6.8^2
1,V2,3,5,9,11,15,19,20,27,27,31,168,4.8^2
2,V3,3,5,7,12,14,18,26,24,28,32,170,4.8^2
3,V4,3,4,7,9,12,18,20,26,28,25,153,3.8^2
