,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,10,14,20,26,31,36,41,46,52,282,3^2.4.3.4
1,V2,4,9,15,20,26,32,36,40,46,52,281,3.4.6.4
