,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,7,9,12,16,20,23,25,28,32,177,4^3.6
1,V2,3,6,10,13,16,19,22,26,29,32,177,4.6.8
