,vertex,coordination,x,y,z,symbolic
0,V1,3,0.0718,0.3138,0.0,"x, y, 0"
1,V2,3,0.189,0.1962,0.0,"x, y, 0"
2,V3,3,0.3704,0.0,0.0,"x, 0, 0"
3,V4,3,0.2268,0.0,0.0,"x, 0, 0"
