,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,10,14,17,21,24,27,31,34,187,3.8^2
1,V2,4,7,10,14,17,20,24,28,31,34,190,3.8.4.8
